identifier,file_root,label
non-event-1989-05-01_00-00,2026-05-08/slice/GOES-g07/non_event/1989-05-01T00-00-00.csv,0
non-event-1989-05-07_19-05,2026-05-08/slice/GOES-g07/non_event/1989-05-07T19-05-00.csv,0
non-event-1989-06-01_00-00,2026-05-08/slice/GOES-g07/non_event/1989-06-01T00-00-00.csv,0
non-event-1989-07-01_00-00,2026-05-08/slice/GOES-g07/non_event/1989-07-01T00-00-00.csv,0
non-event-1989-08-01_00-00,2026-05-08/slice/GOES-g07/non_event/1989-08-01T00-00-00.csv,0
non-event-1989-08-20_11-05,2026-05-08/slice/GOES-g07/non_event/1989-08-20T11-05-00.csv,0
non-event-1989-09-01_00-00,2026-05-08/slice/GOES-g07/non_event/1989-09-01T00-00-00.csv,0
non-event-1989-09-13_21-30,2026-05-08/slice/GOES-g07/non_event/1989-09-13T21-30-00.csv,0
non-event-1989-10-01_16-30,2026-05-08/slice/GOES-g07/non_event/1989-10-01T16-30-00.csv,0
non-event-1989-10-03_17-35,2026-05-08/slice/GOES-g07/non_event/1989-10-03T17-35-00.csv,0
non-event-1989-11-01_00-00,2026-05-08/slice/GOES-g07/non_event/1989-11-01T00-00-00.csv,0
non-event-1989-11-15_18-00,2026-05-08/slice/GOES-g07/non_event/1989-11-15T18-00-00.csv,0
non-event-1989-12-02_11-25,2026-05-08/slice/GOES-g07/non_event/1989-12-02T11-25-00.csv,0
non-event-1989-12-02_15-50,2026-05-08/slice/GOES-g07/non_event/1989-12-02T15-50-00.csv,0
non-event-1990-01-01_00-00,2026-05-08/slice/GOES-g07/non_event/1990-01-01T00-00-00.csv,0
non-event-1990-02-01_00-00,2026-05-08/slice/GOES-g07/non_event/1990-02-01T00-00-00.csv,0
non-event-1990-03-01_00-00,2026-05-08/slice/GOES-g07/non_event/1990-03-01T00-00-00.csv,0
non-event-1990-04-01_00-00,2026-05-08/slice/GOES-g07/non_event/1990-04-01T00-00-00.csv,0
non-event-1990-04-18_03-15,2026-05-08/slice/GOES-g07/non_event/1990-04-18T03-15-00.csv,0
non-event-1990-05-01_00-00,2026-05-08/slice/GOES-g07/non_event/1990-05-01T00-00-00.csv,0
non-event-1990-06-12_20-35,2026-05-08/slice/GOES-g07/non_event/1990-06-12T20-35-00.csv,0
non-event-1990-06-13_09-15,2026-05-08/slice/GOES-g07/non_event/1990-06-13T09-15-00.csv,0
non-event-1990-07-01_00-00,2026-05-08/slice/GOES-g07/non_event/1990-07-01T00-00-00.csv,0
non-event-1990-08-02_08-10,2026-05-08/slice/GOES-g07/non_event/1990-08-02T08-10-00.csv,0
non-event-1990-08-03_11-50,2026-05-08/slice/GOES-g07/non_event/1990-08-03T11-50-00.csv,0
non-event-1990-09-01_00-00,2026-05-08/slice/GOES-g07/non_event/1990-09-01T00-00-00.csv,0
non-event-1990-10-01_00-00,2026-05-08/slice/GOES-g07/non_event/1990-10-01T00-00-00.csv,0
non-event-1990-11-01_00-00,2026-05-08/slice/GOES-g07/non_event/1990-11-01T00-00-00.csv,0
non-event-1990-12-01_00-00,2026-05-08/slice/GOES-g07/non_event/1990-12-01T00-00-00.csv,0
non-event-1991-01-01_00-00,2026-05-08/slice/GOES-g07/non_event/1991-01-01T00-00-00.csv,0
non-event-1991-02-01_03-00,2026-05-08/slice/GOES-g07/non_event/1991-02-01T03-00-00.csv,0
non-event-1991-02-01_15-05,2026-05-08/slice/GOES-g07/non_event/1991-02-01T15-05-00.csv,0
non-event-1991-03-01_00-00,2026-05-08/slice/GOES-g07/non_event/1991-03-01T00-00-00.csv,0
non-event-1991-04-01_00-00,2026-05-08/slice/GOES-g07/non_event/1991-04-01T00-00-00.csv,0
non-event-1991-04-05_22-55,2026-05-08/slice/GOES-g07/non_event/1991-04-05T22-55-00.csv,0
non-event-1991-05-13_18-15,2026-05-08/slice/GOES-g07/non_event/1991-05-13T18-15-00.csv,0
non-event-1991-05-14_06-35,2026-05-08/slice/GOES-g07/non_event/1991-05-14T06-35-00.csv,0
non-event-1991-06-17_06-15,2026-05-08/slice/GOES-g07/non_event/1991-06-17T06-15-00.csv,0
non-event-1991-06-18_20-05,2026-05-08/slice/GOES-g07/non_event/1991-06-18T20-05-00.csv,0
non-event-1991-07-09_08-15,2026-05-08/slice/GOES-g07/non_event/1991-07-09T08-15-00.csv,0
non-event-1991-07-12_06-10,2026-05-08/slice/GOES-g07/non_event/1991-07-12T06-10-00.csv,0
non-event-1991-08-01_00-00,2026-05-08/slice/GOES-g07/non_event/1991-08-01T00-00-00.csv,0
non-event-1991-09-01_00-00,2026-05-08/slice/GOES-g07/non_event/1991-09-01T00-00-00.csv,0
non-event-1991-10-01_00-00,2026-05-08/slice/GOES-g07/non_event/1991-10-01T00-00-00.csv,0
non-event-1991-10-01_19-50,2026-05-08/slice/GOES-g07/non_event/1991-10-01T19-50-00.csv,0
non-event-1991-11-01_00-00,2026-05-08/slice/GOES-g07/non_event/1991-11-01T00-00-00.csv,0
non-event-1991-12-01_00-00,2026-05-08/slice/GOES-g07/non_event/1991-12-01T00-00-00.csv,0
non-event-1992-01-01_00-00,2026-05-08/slice/GOES-g07/non_event/1992-01-01T00-00-00.csv,0
non-event-1992-02-07_14-50,2026-05-08/slice/GOES-g07/non_event/1992-02-07T14-50-00.csv,0
non-event-1992-02-08_17-50,2026-05-08/slice/GOES-g07/non_event/1992-02-08T17-50-00.csv,0
non-event-1992-03-01_00-00,2026-05-08/slice/GOES-g07/non_event/1992-03-01T00-00-00.csv,0
non-event-1992-04-01_00-00,2026-05-08/slice/GOES-g07/non_event/1992-04-01T00-00-00.csv,0
non-event-1992-05-10_10-35,2026-05-08/slice/GOES-g07/non_event/1992-05-10T10-35-00.csv,0
non-event-1992-05-11_06-15,2026-05-08/slice/GOES-g07/non_event/1992-05-11T06-15-00.csv,0
non-event-1992-06-01_00-00,2026-05-08/slice/GOES-g07/non_event/1992-06-01T00-00-00.csv,0
non-event-1992-07-01_00-00,2026-05-08/slice/GOES-g07/non_event/1992-07-01T00-00-00.csv,0
non-event-1992-08-01_00-00,2026-05-08/slice/GOES-g07/non_event/1992-08-01T00-00-00.csv,0
non-event-1992-08-06_16-55,2026-05-08/slice/GOES-g07/non_event/1992-08-06T16-55-00.csv,0
non-event-1992-09-01_00-00,2026-05-08/slice/GOES-g07/non_event/1992-09-01T00-00-00.csv,0
non-event-1992-10-01_00-00,2026-05-08/slice/GOES-g07/non_event/1992-10-01T00-00-00.csv,0
non-event-1992-11-03_11-20,2026-05-08/slice/GOES-g07/non_event/1992-11-03T11-20-00.csv,0
non-event-1992-11-06_00-40,2026-05-08/slice/GOES-g07/non_event/1992-11-06T00-40-00.csv,0
non-event-1992-12-01_00-00,2026-05-08/slice/GOES-g07/non_event/1992-12-01T00-00-00.csv,0
non-event-1993-01-01_00-00,2026-05-08/slice/GOES-g07/non_event/1993-01-01T00-00-00.csv,0
non-event-1993-02-01_00-00,2026-05-08/slice/GOES-g07/non_event/1993-02-01T00-00-00.csv,0
non-event-1993-03-13_12-45,2026-05-08/slice/GOES-g07/non_event/1993-03-13T12-45-00.csv,0
non-event-1993-04-01_00-00,2026-05-08/slice/GOES-g07/non_event/1993-04-01T00-00-00.csv,0
non-event-1993-05-01_00-00,2026-05-08/slice/GOES-g07/non_event/1993-05-01T00-00-00.csv,0
non-event-1993-06-01_00-00,2026-05-08/slice/GOES-g07/non_event/1993-06-01T00-00-00.csv,0
non-event-1993-07-01_00-00,2026-05-08/slice/GOES-g07/non_event/1993-07-01T00-00-00.csv,0
non-event-1993-08-01_00-00,2026-05-08/slice/GOES-g07/non_event/1993-08-01T00-00-00.csv,0
non-event-1993-09-01_00-00,2026-05-08/slice/GOES-g07/non_event/1993-09-01T00-00-00.csv,0
non-event-1993-10-01_00-00,2026-05-08/slice/GOES-g07/non_event/1993-10-01T00-00-00.csv,0
non-event-1993-11-01_00-00,2026-05-08/slice/GOES-g07/non_event/1993-11-01T00-00-00.csv,0
non-event-1993-12-01_00-00,2026-05-08/slice/GOES-g07/non_event/1993-12-01T00-00-00.csv,0
non-event-1994-01-01_00-00,2026-05-08/slice/GOES-g07/non_event/1994-01-01T00-00-00.csv,0
non-event-1994-02-01_00-00,2026-05-08/slice/GOES-g07/non_event/1994-02-01T00-00-00.csv,0
non-event-1994-03-01_00-00,2026-05-08/slice/GOES-g07/non_event/1994-03-01T00-00-00.csv,0
non-event-1994-04-01_00-00,2026-05-08/slice/GOES-g07/non_event/1994-04-01T00-00-00.csv,0
non-event-1994-05-01_00-00,2026-05-08/slice/GOES-g07/non_event/1994-05-01T00-00-00.csv,0
non-event-1994-06-01_00-00,2026-05-08/slice/GOES-g07/non_event/1994-06-01T00-00-00.csv,0
non-event-1994-07-01_00-00,2026-05-08/slice/GOES-g07/non_event/1994-07-01T00-00-00.csv,0
non-event-1994-08-01_00-00,2026-05-08/slice/GOES-g07/non_event/1994-08-01T00-00-00.csv,0
non-event-1994-09-01_00-00,2026-05-08/slice/GOES-g07/non_event/1994-09-01T00-00-00.csv,0
non-event-1994-10-01_00-00,2026-05-08/slice/GOES-g07/non_event/1994-10-01T00-00-00.csv,0
non-event-1994-11-01_00-00,2026-05-08/slice/GOES-g07/non_event/1994-11-01T00-00-00.csv,0
non-event-1994-12-01_00-00,2026-05-08/slice/GOES-g07/non_event/1994-12-01T00-00-00.csv,0
non-event-1995-01-01_00-00,2026-05-08/slice/GOES-g07/non_event/1995-01-01T00-00-00.csv,0
non-event-1995-02-01_00-00,2026-05-08/slice/GOES-g07/non_event/1995-02-01T00-00-00.csv,0
non-event-1995-03-01_00-00,2026-05-08/slice/GOES-g07/non_event/1995-03-01T00-00-00.csv,0
non-event-1995-04-01_00-00,2026-05-08/slice/GOES-g07/non_event/1995-04-01T00-00-00.csv,0
non-event-1995-05-01_00-00,2026-05-08/slice/GOES-g07/non_event/1995-05-01T00-00-00.csv,0
non-event-1995-06-01_00-00,2026-05-08/slice/GOES-g07/non_event/1995-06-01T00-00-00.csv,0
non-event-1995-07-01_00-00,2026-05-08/slice/GOES-g07/non_event/1995-07-01T00-00-00.csv,0
non-event-1995-08-14_13-25,2026-05-08/slice/GOES-g07/non_event/1995-08-14T13-25-00.csv,0
non-event-1995-09-01_00-00,2026-05-08/slice/GOES-g07/non_event/1995-09-01T00-00-00.csv,0
non-event-1995-10-01_00-00,2026-05-08/slice/GOES-g07/non_event/1995-10-01T00-00-00.csv,0
non-event-1995-11-01_00-00,2026-05-08/slice/GOES-g07/non_event/1995-11-01T00-00-00.csv,0
non-event-1995-12-01_00-00,2026-05-08/slice/GOES-g07/non_event/1995-12-01T00-00-00.csv,0
non-event-1996-01-01_00-00,2026-05-08/slice/GOES-g07/non_event/1996-01-01T00-00-00.csv,0
non-event-1996-02-01_00-00,2026-05-08/slice/GOES-g07/non_event/1996-02-01T00-00-00.csv,0
non-event-1996-03-01_00-00,2026-05-08/slice/GOES-g07/non_event/1996-03-01T00-00-00.csv,0
non-event-1996-04-01_00-00,2026-05-08/slice/GOES-g07/non_event/1996-04-01T00-00-00.csv,0
non-event-1996-05-01_00-00,2026-05-08/slice/GOES-g07/non_event/1996-05-01T00-00-00.csv,0
non-event-1996-06-01_00-00,2026-05-08/slice/GOES-g07/non_event/1996-06-01T00-00-00.csv,0
non-event-1996-07-01_00-00,2026-05-08/slice/GOES-g07/non_event/1996-07-01T00-00-00.csv,0
non-event-1996-08-01_00-00,2026-05-08/slice/GOES-g07/non_event/1996-08-01T00-00-00.csv,0
event-1995-10-19_20-25,2026-05-08/slice/GOES-g08/1995-10-19T20-25-00.csv,1
event-1997-11-03_20-30,2026-05-08/slice/GOES-g08/1997-11-03T20-30-00.csv,1
event-1997-11-06_01-05,2026-05-08/slice/GOES-g08/1997-11-06T01-05-00.csv,1
event-1998-04-20_02-05,2026-05-08/slice/GOES-g08/1998-04-20T02-05-00.csv,1
event-1998-05-02_02-15,2026-05-08/slice/GOES-g08/1998-05-02T02-15-00.csv,1
event-1998-05-05_20-40,2026-05-08/slice/GOES-g08/1998-05-05T20-40-00.csv,1
event-1998-08-24_11-55,2026-05-08/slice/GOES-g08/1998-08-24T11-55-00.csv,1
event-1998-09-24_11-55,2026-05-08/slice/GOES-g08/1998-09-24T11-55-00.csv,1
event-1998-09-30_03-20,2026-05-08/slice/GOES-g08/1998-09-30T03-20-00.csv,1
event-1998-09-30_12-00,2026-05-08/slice/GOES-g08/1998-09-30T12-00-00.csv,1
event-1998-11-13_20-10,2026-05-08/slice/GOES-g08/1998-11-13T20-10-00.csv,1
event-1999-01-22_22-00,2026-05-08/slice/GOES-g08/1999-01-22T22-00-00.csv,1
event-1999-04-24_06-20,2026-05-08/slice/GOES-g08/1999-04-24T06-20-00.csv,1
event-1999-05-05_06-20,2026-05-08/slice/GOES-g08/1999-05-05T06-20-00.csv,1
event-1999-05-05_14-15,2026-05-08/slice/GOES-g08/1999-05-05T14-15-00.csv,1
event-1999-06-01_14-20,2026-05-08/slice/GOES-g08/1999-06-01T14-20-00.csv,1
event-1999-06-02_15-55,2026-05-08/slice/GOES-g08/1999-06-02T15-55-00.csv,1
event-1999-06-03_21-25,2026-05-08/slice/GOES-g08/1999-06-03T21-25-00.csv,1
event-2000-02-17_23-15,2026-05-08/slice/GOES-g08/2000-02-17T23-15-00.csv,1
event-2000-04-04_08-25,2026-05-08/slice/GOES-g08/2000-04-04T08-25-00.csv,1
event-2000-06-07_01-10,2026-05-08/slice/GOES-g08/2000-06-07T01-10-00.csv,1
event-2000-06-10_06-05,2026-05-08/slice/GOES-g08/2000-06-10T06-05-00.csv,1
event-2000-07-13_22-45,2026-05-08/slice/GOES-g08/2000-07-13T22-45-00.csv,1
event-2000-07-22_01-20,2026-05-08/slice/GOES-g08/2000-07-22T01-20-00.csv,1
event-2000-07-22_08-10,2026-05-08/slice/GOES-g08/2000-07-22T08-10-00.csv,1
event-2000-07-27_22-55,2026-05-08/slice/GOES-g08/2000-07-27T22-55-00.csv,1
event-2000-09-12_03-55,2026-05-08/slice/GOES-g08/2000-09-12T03-55-00.csv,1
event-2000-10-15_23-10,2026-05-08/slice/GOES-g08/2000-10-15T23-10-00.csv,1
event-2000-10-25_12-40,2026-05-08/slice/GOES-g08/2000-10-25T12-40-00.csv,1
event-2000-10-25_19-35,2026-05-08/slice/GOES-g08/2000-10-25T19-35-00.csv,1
event-2000-11-08_11-50,2026-05-08/slice/GOES-g08/2000-11-08T11-50-00.csv,1
event-2000-11-24_03-20,2026-05-08/slice/GOES-g08/2000-11-24T03-20-00.csv,1
event-2001-01-28_08-25,2026-05-08/slice/GOES-g08/2001-01-28T08-25-00.csv,1
event-2001-03-29_04-20,2026-05-08/slice/GOES-g08/2001-03-29T04-20-00.csv,1
event-2001-04-02_11-40,2026-05-08/slice/GOES-g08/2001-04-02T11-40-00.csv,1
event-2001-04-09_20-50,2026-05-08/slice/GOES-g08/2001-04-09T20-50-00.csv,1
event-2001-04-15_02-10,2026-05-08/slice/GOES-g08/2001-04-15T02-10-00.csv,1
event-2001-04-17_15-15,2026-05-08/slice/GOES-g08/2001-04-17T15-15-00.csv,1
event-2001-05-07_06-45,2026-05-08/slice/GOES-g08/2001-05-07T06-45-00.csv,1
event-2001-06-15_05-35,2026-05-08/slice/GOES-g08/2001-06-15T05-35-00.csv,1
event-2001-08-09_21-50,2026-05-08/slice/GOES-g08/2001-08-09T21-50-00.csv,1
event-2001-08-15_13-35,2026-05-08/slice/GOES-g08/2001-08-15T13-35-00.csv,1
event-2001-09-24_00-15,2026-05-08/slice/GOES-g08/2001-09-24T00-15-00.csv,1
event-2001-09-30_15-40,2026-05-08/slice/GOES-g08/2001-09-30T15-40-00.csv,1
event-2001-09-30_21-45,2026-05-08/slice/GOES-g08/2001-09-30T21-45-00.csv,1
event-2001-10-22_08-10,2026-05-08/slice/GOES-g08/2001-10-22T08-10-00.csv,1
event-2001-11-04_05-05,2026-05-08/slice/GOES-g08/2001-11-04T05-05-00.csv,1
event-2001-11-09_09-30,2026-05-08/slice/GOES-g08/2001-11-09T09-30-00.csv,1
event-2001-11-09_15-15,2026-05-08/slice/GOES-g08/2001-11-09T15-15-00.csv,1
event-2001-11-18_22-50,2026-05-08/slice/GOES-g08/2001-11-18T22-50-00.csv,1
event-2001-11-22_11-20,2026-05-08/slice/GOES-g08/2001-11-22T11-20-00.csv,1
event-2001-12-25_18-05,2026-05-08/slice/GOES-g08/2001-12-25T18-05-00.csv,1
event-2001-12-28_17-10,2026-05-08/slice/GOES-g08/2001-12-28T17-10-00.csv,1
event-2001-12-29_14-40,2026-05-08/slice/GOES-g08/2001-12-29T14-40-00.csv,1
event-2001-12-29_18-50,2026-05-08/slice/GOES-g08/2001-12-29T18-50-00.csv,1
event-2001-12-30_09-20,2026-05-08/slice/GOES-g08/2001-12-30T09-20-00.csv,1
event-2001-12-31_12-00,2026-05-08/slice/GOES-g08/2001-12-31T12-00-00.csv,1
event-2002-01-10_08-15,2026-05-08/slice/GOES-g08/2002-01-10T08-15-00.csv,1
event-2002-01-15_02-25,2026-05-08/slice/GOES-g08/2002-01-15T02-25-00.csv,1
event-2002-01-15_12-00,2026-05-08/slice/GOES-g08/2002-01-15T12-00-00.csv,1
event-2002-01-15_21-45,2026-05-08/slice/GOES-g08/2002-01-15T21-45-00.csv,1
event-2002-03-18_01-00,2026-05-08/slice/GOES-g08/2002-03-18T01-00-00.csv,1
event-2002-03-20_03-10,2026-05-08/slice/GOES-g08/2002-03-20T03-10-00.csv,1
event-2002-03-22_08-20,2026-05-08/slice/GOES-g08/2002-03-22T08-20-00.csv,1
event-2002-04-17_03-30,2026-05-08/slice/GOES-g08/2002-04-17T03-30-00.csv,1
event-2002-04-20_14-25,2026-05-08/slice/GOES-g08/2002-04-20T14-25-00.csv,1
event-2002-05-22_05-25,2026-05-08/slice/GOES-g08/2002-05-22T05-25-00.csv,1
event-2002-07-07_05-30,2026-05-08/slice/GOES-g08/2002-07-07T05-30-00.csv,1
event-2002-07-16_05-50,2026-05-08/slice/GOES-g08/2002-07-16T05-50-00.csv,1
event-2002-07-18_22-10,2026-05-08/slice/GOES-g08/2002-07-18T22-10-00.csv,1
event-2002-07-21_18-25,2026-05-08/slice/GOES-g08/2002-07-21T18-25-00.csv,1
event-2002-07-26_02-10,2026-05-08/slice/GOES-g08/2002-07-26T02-10-00.csv,1
event-2002-08-21_16-20,2026-05-08/slice/GOES-g08/2002-08-21T16-20-00.csv,1
event-2002-08-23_13-40,2026-05-08/slice/GOES-g08/2002-08-23T13-40-00.csv,1
event-2002-09-06_18-40,2026-05-08/slice/GOES-g08/2002-09-06T18-40-00.csv,1
event-2002-11-09_07-25,2026-05-08/slice/GOES-g08/2002-11-09T07-25-00.csv,1
event-2003-05-28_13-50,2026-05-08/slice/GOES-g08/2003-05-28T13-50-00.csv,1
event-2003-05-30_16-15,2026-05-08/slice/GOES-g08/2003-05-30T16-15-00.csv,1
non-event-1995-01-01_00-00,2026-05-08/slice/GOES-g08/non_event/1995-01-01T00-00-00.csv,0
non-event-1995-02-01_00-00,2026-05-08/slice/GOES-g08/non_event/1995-02-01T00-00-00.csv,0
non-event-1995-03-01_00-00,2026-05-08/slice/GOES-g08/non_event/1995-03-01T00-00-00.csv,0
non-event-1995-04-01_00-00,2026-05-08/slice/GOES-g08/non_event/1995-04-01T00-00-00.csv,0
non-event-1995-05-01_00-00,2026-05-08/slice/GOES-g08/non_event/1995-05-01T00-00-00.csv,0
non-event-1995-06-01_00-00,2026-05-08/slice/GOES-g08/non_event/1995-06-01T00-00-00.csv,0
non-event-1995-07-01_00-00,2026-05-08/slice/GOES-g08/non_event/1995-07-01T00-00-00.csv,0
non-event-1995-08-01_00-00,2026-05-08/slice/GOES-g08/non_event/1995-08-01T00-00-00.csv,0
non-event-1995-09-01_00-00,2026-05-08/slice/GOES-g08/non_event/1995-09-01T00-00-00.csv,0
non-event-1995-10-01_00-00,2026-05-08/slice/GOES-g08/non_event/1995-10-01T00-00-00.csv,0
non-event-1995-11-01_00-00,2026-05-08/slice/GOES-g08/non_event/1995-11-01T00-00-00.csv,0
non-event-1995-12-01_00-00,2026-05-08/slice/GOES-g08/non_event/1995-12-01T00-00-00.csv,0
non-event-1996-01-01_00-00,2026-05-08/slice/GOES-g08/non_event/1996-01-01T00-00-00.csv,0
non-event-1996-02-01_00-00,2026-05-08/slice/GOES-g08/non_event/1996-02-01T00-00-00.csv,0
non-event-1996-03-01_00-00,2026-05-08/slice/GOES-g08/non_event/1996-03-01T00-00-00.csv,0
non-event-1996-04-01_00-00,2026-05-08/slice/GOES-g08/non_event/1996-04-01T00-00-00.csv,0
non-event-1996-05-01_00-00,2026-05-08/slice/GOES-g08/non_event/1996-05-01T00-00-00.csv,0
non-event-1996-06-01_00-00,2026-05-08/slice/GOES-g08/non_event/1996-06-01T00-00-00.csv,0
non-event-1996-07-01_00-00,2026-05-08/slice/GOES-g08/non_event/1996-07-01T00-00-00.csv,0
non-event-1996-08-01_00-00,2026-05-08/slice/GOES-g08/non_event/1996-08-01T00-00-00.csv,0
non-event-1996-09-01_00-00,2026-05-08/slice/GOES-g08/non_event/1996-09-01T00-00-00.csv,0
non-event-1996-10-01_00-00,2026-05-08/slice/GOES-g08/non_event/1996-10-01T00-00-00.csv,0
non-event-1996-11-01_00-00,2026-05-08/slice/GOES-g08/non_event/1996-11-01T00-00-00.csv,0
non-event-1996-12-01_00-00,2026-05-08/slice/GOES-g08/non_event/1996-12-01T00-00-00.csv,0
non-event-1997-01-01_00-00,2026-05-08/slice/GOES-g08/non_event/1997-01-01T00-00-00.csv,0
non-event-1997-02-01_00-00,2026-05-08/slice/GOES-g08/non_event/1997-02-01T00-00-00.csv,0
non-event-1997-03-01_00-00,2026-05-08/slice/GOES-g08/non_event/1997-03-01T00-00-00.csv,0
non-event-1997-04-01_00-00,2026-05-08/slice/GOES-g08/non_event/1997-04-01T00-00-00.csv,0
non-event-1997-05-01_00-00,2026-05-08/slice/GOES-g08/non_event/1997-05-01T00-00-00.csv,0
non-event-1997-06-01_00-00,2026-05-08/slice/GOES-g08/non_event/1997-06-01T00-00-00.csv,0
non-event-1997-07-01_00-00,2026-05-08/slice/GOES-g08/non_event/1997-07-01T00-00-00.csv,0
non-event-1997-08-01_00-00,2026-05-08/slice/GOES-g08/non_event/1997-08-01T00-00-00.csv,0
non-event-1997-09-01_00-00,2026-05-08/slice/GOES-g08/non_event/1997-09-01T00-00-00.csv,0
non-event-1997-10-01_00-00,2026-05-08/slice/GOES-g08/non_event/1997-10-01T00-00-00.csv,0
non-event-1997-11-09_11-15,2026-05-08/slice/GOES-g08/non_event/1997-11-09T11-15-00.csv,0
non-event-1997-12-01_00-00,2026-05-08/slice/GOES-g08/non_event/1997-12-01T00-00-00.csv,0
non-event-1998-01-01_00-00,2026-05-08/slice/GOES-g08/non_event/1998-01-01T00-00-00.csv,0
non-event-1998-02-01_00-00,2026-05-08/slice/GOES-g08/non_event/1998-02-01T00-00-00.csv,0
non-event-1998-03-01_00-00,2026-05-08/slice/GOES-g08/non_event/1998-03-01T00-00-00.csv,0
non-event-1998-04-01_00-00,2026-05-08/slice/GOES-g08/non_event/1998-04-01T00-00-00.csv,0
non-event-1998-05-07_01-45,2026-05-08/slice/GOES-g08/non_event/1998-05-07T01-45-00.csv,0
non-event-1998-06-01_00-00,2026-05-08/slice/GOES-g08/non_event/1998-06-01T00-00-00.csv,0
non-event-1998-07-01_00-00,2026-05-08/slice/GOES-g08/non_event/1998-07-01T00-00-00.csv,0
non-event-1998-08-01_00-00,2026-05-08/slice/GOES-g08/non_event/1998-08-01T00-00-00.csv,0
non-event-1998-09-01_00-00,2026-05-08/slice/GOES-g08/non_event/1998-09-01T00-00-00.csv,0
non-event-1998-10-02_08-30,2026-05-08/slice/GOES-g08/non_event/1998-10-02T08-30-00.csv,0
non-event-1998-11-16_09-55,2026-05-08/slice/GOES-g08/non_event/1998-11-16T09-55-00.csv,0
non-event-1998-12-01_00-00,2026-05-08/slice/GOES-g08/non_event/1998-12-01T00-00-00.csv,0
non-event-1999-01-01_00-00,2026-05-08/slice/GOES-g08/non_event/1999-01-01T00-00-00.csv,0
non-event-1999-02-01_00-00,2026-05-08/slice/GOES-g08/non_event/1999-02-01T00-00-00.csv,0
non-event-1999-03-01_00-00,2026-05-08/slice/GOES-g08/non_event/1999-03-01T00-00-00.csv,0
non-event-1999-04-01_00-00,2026-05-08/slice/GOES-g08/non_event/1999-04-01T00-00-00.csv,0
non-event-1999-05-06_05-15,2026-05-08/slice/GOES-g08/non_event/1999-05-06T05-15-00.csv,0
non-event-1999-06-05_14-20,2026-05-08/slice/GOES-g08/non_event/1999-06-05T14-20-00.csv,0
non-event-1999-07-01_00-00,2026-05-08/slice/GOES-g08/non_event/1999-07-01T00-00-00.csv,0
non-event-1999-08-01_00-00,2026-05-08/slice/GOES-g08/non_event/1999-08-01T00-00-00.csv,0
non-event-1999-09-01_00-00,2026-05-08/slice/GOES-g08/non_event/1999-09-01T00-00-00.csv,0
non-event-1999-10-01_00-00,2026-05-08/slice/GOES-g08/non_event/1999-10-01T00-00-00.csv,0
non-event-1999-11-01_00-00,2026-05-08/slice/GOES-g08/non_event/1999-11-01T00-00-00.csv,0
non-event-1999-12-01_00-00,2026-05-08/slice/GOES-g08/non_event/1999-12-01T00-00-00.csv,0
non-event-2000-01-01_00-00,2026-05-08/slice/GOES-g08/non_event/2000-01-01T00-00-00.csv,0
non-event-2000-02-01_00-00,2026-05-08/slice/GOES-g08/non_event/2000-02-01T00-00-00.csv,0
non-event-2000-03-01_00-00,2026-05-08/slice/GOES-g08/non_event/2000-03-01T00-00-00.csv,0
non-event-2000-04-06_02-00,2026-05-08/slice/GOES-g08/non_event/2000-04-06T02-00-00.csv,0
non-event-2000-05-01_00-00,2026-05-08/slice/GOES-g08/non_event/2000-05-01T00-00-00.csv,0
non-event-2000-06-11_11-30,2026-05-08/slice/GOES-g08/non_event/2000-06-11T11-30-00.csv,0
non-event-2000-07-01_00-00,2026-05-08/slice/GOES-g08/non_event/2000-07-01T00-00-00.csv,0
non-event-2000-08-01_00-00,2026-05-08/slice/GOES-g08/non_event/2000-08-01T00-00-00.csv,0
non-event-2000-09-15_21-40,2026-05-08/slice/GOES-g08/non_event/2000-09-15T21-40-00.csv,0
non-event-2000-10-01_00-00,2026-05-08/slice/GOES-g08/non_event/2000-10-01T00-00-00.csv,0
non-event-2000-11-12_22-25,2026-05-08/slice/GOES-g08/non_event/2000-11-12T22-25-00.csv,0
non-event-2000-12-01_00-00,2026-05-08/slice/GOES-g08/non_event/2000-12-01T00-00-00.csv,0
non-event-2001-01-01_00-00,2026-05-08/slice/GOES-g08/non_event/2001-01-01T00-00-00.csv,0
non-event-2001-02-01_00-00,2026-05-08/slice/GOES-g08/non_event/2001-02-01T00-00-00.csv,0
non-event-2001-03-01_00-00,2026-05-08/slice/GOES-g08/non_event/2001-03-01T00-00-00.csv,0
non-event-2001-04-20_10-15,2026-05-08/slice/GOES-g08/non_event/2001-04-20T10-15-00.csv,0
non-event-2001-05-08_15-40,2026-05-08/slice/GOES-g08/non_event/2001-05-08T15-40-00.csv,0
non-event-2001-06-16_12-10,2026-05-08/slice/GOES-g08/non_event/2001-06-16T12-10-00.csv,0
non-event-2001-07-01_00-00,2026-05-08/slice/GOES-g08/non_event/2001-07-01T00-00-00.csv,0
non-event-2001-08-18_16-35,2026-05-08/slice/GOES-g08/non_event/2001-08-18T16-35-00.csv,0
non-event-2001-09-01_00-00,2026-05-08/slice/GOES-g08/non_event/2001-09-01T00-00-00.csv,0
non-event-2001-10-05_03-30,2026-05-08/slice/GOES-g08/non_event/2001-10-05T03-30-00.csv,0
